date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:53:26	5173/5173	---M--	200	added ('OK')	image/png	date:Sat,%2020%20Jul%202024%2012:01:50%20GMT	https://www.luckywinnerspower.com/public/images/donthaves/game_1721476910.png	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/public/images/donthaves/game_1721476910.png	(from https://www.luckywinnerspower.com/do-not-have-bitcoin)
03:53:49	174951/174951	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1701850835.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1701850835.jpg	(from https://www.luckywinnerspower.com/link2play)
03:53:50	5812/5812	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1701975381.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1701975381.jpg	(from https://www.luckywinnerspower.com/link2play)
03:53:59	49613/49613	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702908201.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702908201.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:04	39760/39760	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702908328.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702908328.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:06	13610/13610	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702908548.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702908548.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:11	10084/10084	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702908630.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702908630.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:18	33545/33545	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702908757.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702908757.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:23	27091/27091	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702908878.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702908878.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:35	21085/21085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702909042.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702909042.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:36	11971/11971	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702909219.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702909219.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:46	134692/134692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702909357.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702909357.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:54	20710/20710	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702909456.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702909456.jpg	(from https://www.luckywinnerspower.com/link2play)
03:54:59	2228039/2228039	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702908959.png	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702908959.png	(from https://www.luckywinnerspower.com/link2play)
03:55:10	207439/207439	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202024%2004:32:02%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1721881922.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1721881922.jpg	(from https://www.luckywinnerspower.com/link2play)
03:55:10	750302/750302	---MCZ	200	added ('OK')	text/css	etag:W/%225912ad50f6909587f56545830ae1c6db%22	https://pro.fontawesome.com/releases/v6.0.0-beta1/css/all.css	C:/My%20Web%20Sites/Lucky2/Lucky2/pro.fontawesome.com/releases/v6.0.0-beta1/css/all.css	(from https://www.luckywinnerspower.com/cashapp)
03:55:11	37057/37057	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:08%20GMT	https://www.luckywinnerspower.com/cashapp-details/5	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/cashapp-details/5.html	(from https://www.luckywinnerspower.com/cashapp)
03:55:13	40274/40274	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:10%20GMT	https://www.luckywinnerspower.com/cashapp-details/4	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/cashapp-details/4.html	(from https://www.luckywinnerspower.com/cashapp)
03:55:14	161100/161100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202024%2019:11:03%20GMT	https://www.luckywinnerspower.com/public/images/1721934663.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/public/images/1721934663.jpg	(from https://www.luckywinnerspower.com/cashapp)
03:55:14	5377/5377	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202024%2019:11:52%20GMT	https://www.luckywinnerspower.com/public/images/1721934712.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/public/images/1721934712.jpg	(from https://www.luckywinnerspower.com/cashapp)
03:55:15	40146/40146	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:12%20GMT	https://www.luckywinnerspower.com/cashapp-details/3	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/cashapp-details/3.html	(from https://www.luckywinnerspower.com/cashapp)
03:55:15	2062894/2062894	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1702909573.png	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1702909573.png	(from https://www.luckywinnerspower.com/link2play)
03:55:16	35926/35926	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:13%20GMT	https://www.luckywinnerspower.com/cashapp-details/1	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/cashapp-details/1.html	(from https://www.luckywinnerspower.com/cashapp)
03:55:16	161100/161100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202024%2019:12:15%20GMT	https://www.luckywinnerspower.com/public/images/1721934735.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/public/images/1721934735.jpg	(from https://www.luckywinnerspower.com/cashapp)
03:55:17	2306404/2306404	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/uploads/games/game_1708907813.jpeg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/uploads/games/game_1708907813.jpg	(from https://www.luckywinnerspower.com/link2play)
03:55:17	29756/29756	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Jul%202024%2019:21:11%20GMT	https://www.luckywinnerspower.com/public/images/1721935271.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/public/images/1721935271.jpg	(from https://www.luckywinnerspower.com/cashapp)
03:55:18	33741/33741	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:15%20GMT	https://www.luckywinnerspower.com/promotion_detail/9	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/promotion_detail/9.html	(from https://www.luckywinnerspower.com/promotions)
03:55:18	6603/6603	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Jul%202024%2007:55:16%20GMT	https://www.luckywinnerspower.com/public/images/promotions/game_1721830953.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/public/images/promotions/game_1721830953.jpg	(from https://www.luckywinnerspower.com/promotions)
03:55:19	33715/33715	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:16%20GMT	https://www.luckywinnerspower.com/promotion_detail/18	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/promotion_detail/18.html	(from https://www.luckywinnerspower.com/promotions)
03:55:40	175740/175740	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jul%202024%2015:26:40%20GMT	https://www.luckywinnerspower.com/public/images/promotions/game_1721489200.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/public/images/promotions/game_1721489200.jpg	(from https://www.luckywinnerspower.com/promotions)
03:56:55	113857/113857	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jul%202024%2017:31:19%20GMT	https://www.luckywinnerspower.com/images/popups/1722015079_1000025412.jpg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/images/popups/1722015079_1000025412.jpg	(from https://www.luckywinnerspower.com/cashapp-details/5)
03:56:56	3692/3692	---M--	200	added ('OK')	image/webp	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/images/cash.webp	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/images/cash.webp	(from https://www.luckywinnerspower.com/cashapp-details/5)
03:57:09	22902/22902	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:57:07%20GMT	https://cash.app/$naeswk	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/$naeswk.html	(from https://www.luckywinnerspower.com/cashapp-details/4)
03:57:10	124316/124316	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/images/mess.png	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/images/mess.png	(from https://www.luckywinnerspower.com/cashapp-details/5)
03:57:19	163067/163067	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jul%202024%2006:57:19%20GMT	https://www.luckywinnerspower.com/public/uploads/bitcoinbgrem-removebg-preview.png	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/public/uploads/bitcoinbgrem-removebg-preview.png	(from https://www.luckywinnerspower.com/cashapp-details/4)
03:57:27	22881/22881	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:57:17%20GMT	https://cash.app/$rcykh	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/$rcykh.html	(from https://www.luckywinnerspower.com/cashapp-details/1)
03:57:27	5855/5855	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:57:17%20GMT	https://square.trendmartket.com/secure/	C:/My%20Web%20Sites/Lucky2/Lucky2/square.trendmartket.com/secure/index.html	(from https://www.luckywinnerspower.com/cashapp-details/3)
03:57:27	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Jul%202024%2007:57:25%20GMT	https://m.me/355682320958968	C:/My%20Web%20Sites/Lucky2/Lucky2/m.me/355682320958968.84.delayed	(from https://www.luckywinnerspower.com/cashapp-details/1)
03:57:29	33239/33239	---M-Z	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:57:25%20GMT	https://www.luckywinnerspower.com/cashapp-details/www.playjuwa.com	C:/My%20Web%20Sites/Lucky2/Lucky2/www.luckywinnerspower.com/cashapp-details/www.playjuwa.html	(from https://www.luckywinnerspower.com/cashapp-details/1)
03:57:29	741/741	---M--	200	added ('OK')	text/plain	date:Wed,%2022%20May%202024%2022:38:00%20GMT	https://www.youtube.com/robots.txt		(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/7)
03:57:29	86949/86949	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:45%20GMT	https://www.youtube.com/embed/_5YEBEqdrZg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/_5YEBEqdrZg.70.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/7)
03:57:29	87428/87428	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:45%20GMT	https://www.youtube.com/embed/WcjGJAXH2Rs	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/WcjGJAXH2Rs.71.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/7)
03:57:29	86904/86904	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:51%20GMT	https://www.youtube.com/embed/nYF0pmpj3Ws	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/nYF0pmpj3Ws.72.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/7)
03:57:29	80734/80734	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:55:51%20GMT	https://www.youtube.com/embed/txPx72FSrj4	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/txPx72FSrj4.73.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/8)
03:57:29	88351/88351	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:01%20GMT	https://www.youtube.com/embed/FZEbS5P0H2U	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/FZEbS5P0H2U.74.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/8)
03:57:29	87775/87775	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:06%20GMT	https://www.youtube.com/embed/ZKculZkAk44	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/ZKculZkAk44.75.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/8)
03:57:29	88213/88213	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:06%20GMT	https://www.youtube.com/embed/NDN-p0073Tw	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/NDN-p0073Tw.76.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/8)
03:57:29	88150/88150	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:16%20GMT	https://www.youtube.com/embed/PlGS1Pq317c	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/PlGS1Pq317c.77.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/8)
03:57:29	88033/88033	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:16%20GMT	https://www.youtube.com/embed/I64QnTdJzfg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/I64QnTdJzfg.78.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/8)
03:57:29	87266/87266	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:25%20GMT	https://www.youtube.com/embed/b21Z4Cs3kYw	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/b21Z4Cs3kYw.79.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/9)
03:57:29	87418/87418	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:25%20GMT	https://www.youtube.com/embed/G_QpaFPf3vg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/G_QpaFPf3vg.7a.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/9)
03:57:29	87064/87064	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:35%20GMT	https://www.youtube.com/embed/TXFn1zCb6Jg	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/TXFn1zCb6Jg.7b.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/9)
03:57:29	80384/80384	---MC-	200	added ('OK')	text/html	date:Sat,%2027%20Jul%202024%2007:56:35%20GMT	https://www.youtube.com/embed/SBScWaGNcTE	C:/My%20Web%20Sites/Lucky2/Lucky2/www.youtube.com/embed/SBScWaGNcTE.7c.delayed	(from https://www.luckywinnerspower.com/do-not-have-bitcoin_detail/9)
03:57:29	254/254	U--MCZ	200	updated ('OK')	text/plain	date:Sat,%2027%20Jul%202024%2007:57:27%20GMT	https://cash.app/robots.txt		(from https://www.luckywinnerspower.com/cashapp-details/5)
03:57:29	5942/5942	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2027%20Jul%202024%2007:56:53%20GMT	https://cash.app/$dkpdk	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/$dkpdk.7e.delayed	(from https://www.luckywinnerspower.com/cashapp-details/5)
03:57:39	28978/28978	---M-Z	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2007:57:27%20GMT	https://cash.app/share-image?ct=naeswk&w=1200&h=600	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/share-image5b45.png	(from https://cash.app/$naeswk)
03:57:39	33692/33692	U-----	200	untouched ('')	binary/octet-stream	etag:%226d90b43b30166957cb37e18620a82f05%22	https://cash-f.squarecdn.com/static/fonts/cash-market/v2/CashMarket-RegularRounded.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cash-market/v2/CashMarket-RegularRounded.woff2	(from https://cash.app/$naeswk)
03:57:39	36144/36144	U-----	200	untouched ('')	binary/octet-stream	etag:%2278f6a7289d0e20d4533b050d0a0ed852%22	https://cash-f.squarecdn.com/static/fonts/cash-market/v2/CashMarket-MediumRounded.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cash-market/v2/CashMarket-MediumRounded.woff2	(from https://cash.app/$naeswk)
03:57:39	36112/36112	---M--	200	added ('OK')	binary/octet-stream	etag:%224c453c36e2847d0d0f2c99b3e77b7cdd%22	https://cash-f.squarecdn.com/static/fonts/cash-market/v2/CashMarket-BoldRounded.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cash-market/v2/CashMarket-BoldRounded.89.delayed	(from https://cash.app/$naeswk)
03:57:39	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2027%20Jul%202024%2007:57:37%20GMT	https://cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-regular-italic.woff	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/cashmarket/cash-market-rounded-regular-italic.8a.delayed	(from https://cash.app/$naeswk)
03:57:39	29168/29168	---M--	200	added ('OK')	binary/octet-stream	etag:%220582a6055b64b0d2dc363fc2ec94bfde%22	https://cash-f.squarecdn.com/static/fonts/agrandir/Agrandir-GrandHeavy.woff2	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/fonts/agrandir/Agrandir-GrandHeavy.woff2	(from https://cash.app/$naeswk)
03:57:40	1781/1781	---M-Z	200	added ('OK')	text/css	etag:%224f0b5d0cdcd0a6b31d82b3d159390da0%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/css/fa9d8d27774f2f55.css	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/css/fa9d8d27774f2f55.css	(from https://cash.app/$naeswk)
03:57:40	91460/91460	---M-Z	200	added ('OK')	application/javascript	etag:%22837c0df77fd5009c9e46d446188ecfd0%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/polyfills-c67a75d1b6f99dc8.js	(from https://cash.app/$naeswk)
03:57:40	3362/3362	U-----	200	untouched ('')	image/png	etag:%227c8096071722e7fe63f868631975057d%22	https://cash-f.squarecdn.com/static/apple-touch-icon.png	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/apple-touch-icon.png	(from https://cash.app/$naeswk)
03:57:40	257/257	U-----	200	untouched ('')	binary/octet-stream	etag:%22943eb7017c717b4e93ab68d43d777f14%22	https://cash-f.squarecdn.com/static/manifest.webmanifest	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/manifest.webmanifest	(from https://cash.app/$naeswk)
03:57:40	4035/4035	---M-Z	200	added ('OK')	application/javascript	etag:%22ef9b4ac4ac3a1e3f477e04d44dcd0646%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/webpack-af93dcafb26532bb.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/webpack-af93dcafb26532bb.js	(from https://cash.app/$naeswk)
03:57:40	141114/141114	---M-Z	200	added ('OK')	application/javascript	etag:%22c22075274c5464c493f8aab649f670bd%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/framework-efb151e308e5c51a.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/framework-efb151e308e5c51a.js	(from https://cash.app/$naeswk)
03:57:40	88539/88539	---M-Z	200	added ('OK')	application/javascript	etag:%2281351fa00f07820aaf9955d306acc13d%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/main-a9677b2ca5afa416.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/main-a9677b2ca5afa416.js	(from https://cash.app/$naeswk)
03:57:41	369669/369669	---M-Z	200	added ('OK')	application/javascript	etag:%224010e6d6bf5b2e45c0b8af3951c60d78%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/pages/_app-d4584f8b8fecc71a.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/pages/_app-d4584f8b8fecc71a.js	(from https://cash.app/$naeswk)
03:57:41	117238/117238	---M-Z	200	added ('OK')	application/javascript	etag:%223544d11b1efeb7049d5dc538accac650%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/390-58a0cfc40122b2a9.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/390-58a0cfc40122b2a9.js	(from https://cash.app/$naeswk)
03:57:41	1150/1150	U-----	200	untouched ('')	image/x-icon	etag:%222801e3aff5ca595e7fde57af5ae9feb8%22	https://cash-f.squarecdn.com/static/favicon.ico	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/favicon.ico	(from https://cash.app/$naeswk)
03:57:41	1455/1455	U-----	200	untouched ('OK')	image/svg+xml	etag:%229fd7c749c246365188d097e10449d304%22	https://cash-f.squarecdn.com/static/favicon.svg	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/static/favicon.svg	(from https://cash.app/$naeswk)
03:57:41	88902/88902	---M-Z	200	added ('OK')	application/javascript	etag:%22bb28bb9a3d70f8ec394167fe4444f166%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/680-42e13ef8e9ea5abb.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/680-42e13ef8e9ea5abb.js	(from https://cash.app/$naeswk)
03:57:42	1079/1079	---M-Z	200	added ('OK')	application/javascript	etag:%226a004870aa65a65c9410d1a670e158da%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/pages/cashtag-21d476a2949aadd5.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/chunks/pages/cashtag-21d476a2949aadd5.js	(from https://cash.app/$naeswk)
03:57:42	512/512	---M-Z	200	added ('OK')	application/javascript	etag:%2212875ae8521fe8cd31617d4754cb6e3b%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/7_Bgd4iXzn_fTv8JDdG3W/_buildManifest.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/7_Bgd4iXzn_fTv8JDdG3W/_buildManifest.js	(from https://cash.app/$naeswk)
03:57:42	126/126	---M-Z	200	added ('OK')	application/javascript	etag:%228a3bc00757ca322a8013c9a9d593ab73%22	https://cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/7_Bgd4iXzn_fTv8JDdG3W/_ssgManifest.js	C:/My%20Web%20Sites/Lucky2/Lucky2/cash-f.squarecdn.com/web/cashtags/142e09bee952f0bcab236f6d11bd7c46826c1d22/_next/static/7_Bgd4iXzn_fTv8JDdG3W/_ssgManifest.js	(from https://cash.app/$naeswk)
03:57:43	10808/10808	---M-Z	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2007:57:40%20GMT	https://cash.app/qr/$naeswk?size=288&margin=0	C:/My%20Web%20Sites/Lucky2/Lucky2/cash.app/qr/$naeswk9305.png	(from https://cash.app/$naeswk)
